"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"","611.2000000029802","HRPVBpost_04_02","HRPVBpost","html-slider-response","750","590960","0.0-773.0-1.3","vaginal","","Dificultades para inicio temprano de lactancia materna; vaginal","50","46.8"
"","731.9000000022352","HRPVBpost_04_01","HRPVBpost","html-slider-response","751","591696","0.0-773.0-2.3","cesarea","","Dificultades para inicio temprano de lactancia materna; cesarea","50","54.2"
"[{""page_index"":0,""viewing_time"":337}]","337","Instructions_02","HRPVBpost","instructions","752","592034","0.0-774.0","","","","",""
"","357.19999999925494","HRPVBpost_08_00","HRPVBpost","html-button-response","753","592393","0.0-775.0-0.0","Infección de la herida","0","Infección de la herida","",""
"","640.0999999977648","HRPVBpost_08_02","HRPVBpost","html-slider-response","754","593035","0.0-775.0-1.0","vaginal","","Infección de la herida; vaginal","50","48.3"
"","642.1999999992549","HRPVBpost_08_01","HRPVBpost","html-slider-response","755","593680","0.0-775.0-2.0","cesarea","","Infección de la herida; cesarea","50","50.8"
"","361.4000000022352","HRPVBpost_07_00","HRPVBpost","html-button-response","756","594043","0.0-775.0-0.1","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","633","HRPVBpost_07_02","HRPVBpost","html-slider-response","757","594679","0.0-775.0-1.1","vaginal","","Histerectomía (extracción del útero); vaginal","50","52.9"
"","713.5999999977648","HRPVBpost_07_01","HRPVBpost","html-slider-response","758","595396","0.0-775.0-2.1","cesarea","","Histerectomía (extracción del útero); cesarea","50","50.3"
"","343.30000000074506","HRPVBpost_06_00","HRPVBpost","html-button-response","759","595741","0.0-775.0-0.2","Paro cardíaco","0","Paro cardíaco","",""
"","541.8999999985099","HRPVBpost_06_02","HRPVBpost","html-slider-response","760","596286","0.0-775.0-1.2","vaginal","","Paro cardíaco; vaginal","50","48.2"
"","632.1000000014901","HRPVBpost_06_01","HRPVBpost","html-slider-response","761","596919","0.0-775.0-2.2","cesarea","","Paro cardíaco; cesarea","50","45.8"
"","392.29999999701977","HRPVBpost_09_00","HRPVBpost","html-button-response","762","597314","0.0-775.0-0.3","Lesión de la vagina","0","Lesión de la vagina","",""
"","634.1999999992549","HRPVBpost_09_01","HRPVBpost","html-slider-response","763","597950","0.0-775.0-1.3","cesarea","","Lesión de la vagina; cesarea","50","46.8"
"","633.3000000007451","HRPVBpost_09_02","HRPVBpost","html-slider-response","764","598586","0.0-775.0-2.3","vaginal","","Lesión de la vagina; vaginal","50","54.2"
"","452.0999999977648","HRPVBpost_11_00","HRPVBpost","html-button-response","765","599040","0.0-775.0-0.4","Depresión post parto","0","Depresión post parto","",""
"","511","HRPVBpost_11_01","HRPVBpost","html-slider-response","766","599553","0.0-775.0-1.4","cesarea","","Depresión post parto; cesarea","50","50.3"
"","682.1999999992549","HRPVBpost_11_02","HRPVBpost","html-slider-response","767","600238","0.0-775.0-2.4","vaginal","","Depresión post parto; vaginal","50","48.1"
"","396.19999999925494","HRPVBpost_10_00","HRPVBpost","html-button-response","768","600637","0.0-775.0-0.5","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","526.1000000014901","HRPVBpost_10_01","HRPVBpost","html-slider-response","769","601166","0.0-775.0-1.5","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","49.9"
"","530.5999999977648","HRPVBpost_10_02","HRPVBpost","html-slider-response","770","601699","0.0-775.0-2.5","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","49.8"
"","423.79999999701977","HRPVBpost_05_00","HRPVBpost","html-button-response","771","602124","0.0-775.0-0.6","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","604.4000000022352","HRPVBpost_05_01","HRPVBpost","html-slider-response","772","602731","0.0-775.0-1.6","cesarea","","Complicaciones de la anestesia; cesarea","50","45.7"
"","627.0999999977648","HRPVBpost_05_02","HRPVBpost","html-slider-response","773","603361","0.0-775.0-2.6","vaginal","","Complicaciones de la anestesia; vaginal","50","48.2"
