"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"","607.7000000029802","HRPVB_03_02","HRPVB","html-slider-response","714","572737","0.0-766.0-1.3","vaginal","","Hospitalización en cuidados intensivos neonatales; vaginal","50","54.2"
"","538.3999999985099","HRPVB_03_01","HRPVB","html-slider-response","715","573277","0.0-766.0-2.3","cesarea","","Hospitalización en cuidados intensivos neonatales; cesarea","50","47.7"
"[{""page_index"":0,""viewing_time"":422}]","422","Instructions_02","HRPVB","instructions","716","573700","0.0-767.0","","","","",""
"","446.80000000074506","HRPVB_08_00","HRPVB","html-button-response","717","574150","0.0-768.0-0.0","Infección de la herida","0","Infección de la herida","",""
"","557.5","HRPVB_08_02","HRPVB","html-slider-response","718","574711","0.0-768.0-1.0","vaginal","","Infección de la herida; vaginal","50","50.8"
"","562.1000000014901","HRPVB_08_01","HRPVB","html-slider-response","719","575276","0.0-768.0-2.0","cesarea","","Infección de la herida; cesarea","50","54.6"
"","469","HRPVB_09_00","HRPVB","html-button-response","720","575748","0.0-768.0-0.1","Lesión de la vagina","0","Lesión de la vagina","",""
"","585.6000000014901","HRPVB_09_01","HRPVB","html-slider-response","721","576337","0.0-768.0-1.1","cesarea","","Lesión de la vagina; cesarea","50","50.3"
"","561","HRPVB_09_02","HRPVB","html-slider-response","722","576900","0.0-768.0-2.1","vaginal","","Lesión de la vagina; vaginal","50","51.2"
"","416.4000000022352","HRPVB_05_00","HRPVB","html-button-response","723","577319","0.0-768.0-0.2","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","655","HRPVB_05_02","HRPVB","html-slider-response","724","577977","0.0-768.0-1.2","vaginal","","Complicaciones de la anestesia; vaginal","50","45.8"
"","498.20000000298023","HRPVB_05_01","HRPVB","html-slider-response","725","578479","0.0-768.0-2.2","cesarea","","Complicaciones de la anestesia; cesarea","50","47.7"
"","379.19999999925494","HRPVB_07_00","HRPVB","html-button-response","726","578862","0.0-768.0-0.3","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","753.8000000007451","HRPVB_07_02","HRPVB","html-slider-response","727","579619","0.0-768.0-1.3","vaginal","","Histerectomía (extracción del útero); vaginal","50","54.2"
"","482.19999999925494","HRPVB_07_01","HRPVB","html-slider-response","728","580104","0.0-768.0-2.3","cesarea","","Histerectomía (extracción del útero); cesarea","50","47.7"
"","347.19999999925494","HRPVB_06_00","HRPVB","html-button-response","729","580453","0.0-768.0-0.4","Paro cardíaco","0","Paro cardíaco","",""
"","643.5","HRPVB_06_02","HRPVB","html-slider-response","730","581099","0.0-768.0-1.4","vaginal","","Paro cardíaco; vaginal","50","48.1"
"","658.9000000022352","HRPVB_06_01","HRPVB","html-slider-response","731","581761","0.0-768.0-2.4","cesarea","","Paro cardíaco; cesarea","50","49.3"
"","340.69999999925494","HRPVB_10_00","HRPVB","html-button-response","732","582103","0.0-768.0-0.5","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","606.5","HRPVB_10_01","HRPVB","html-slider-response","733","582712","0.0-768.0-1.5","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","49.8"
"","602.5","HRPVB_10_02","HRPVB","html-slider-response","734","583317","0.0-768.0-2.5","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","51.9"
"","347.30000000074506","HRPVB_11_00","HRPVB","html-button-response","735","583666","0.0-768.0-0.6","Depresión post parto","0","Depresión post parto","",""
"","546.6999999992549","HRPVB_11_02","HRPVB","html-slider-response","736","584214","0.0-768.0-1.6","vaginal","","Depresión post parto; vaginal","50","48.2"
"","789.5","HRPVB_11_01","HRPVB","html-slider-response","737","585007","0.0-768.0-2.6","cesarea","","Depresión post parto; cesarea","50","51.9"
