"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"","349.9099999999162","HRPVBpost_05_02","HRPVBpost","html-slider-response","286","139512","0.0-249.0-1.2","vaginal","","Complicaciones de la anestesia; vaginal","50","48.6"
"","346.20499999981257","HRPVBpost_05_01","HRPVBpost","html-slider-response","287","139859","0.0-249.0-2.2","cesarea","","Complicaciones de la anestesia; cesarea","50","48.9"
"","221.61500000036904","HRPVBpost_11_00","HRPVBpost","html-button-response","288","140082","0.0-249.0-0.3","Depresión post parto","0","Depresión post parto","",""
"","366.39999999990687","HRPVBpost_11_02","HRPVBpost","html-slider-response","289","140449","0.0-249.0-1.3","vaginal","","Depresión post parto; vaginal","50","45.1"
"","361.5250000002561","HRPVBpost_11_01","HRPVBpost","html-slider-response","290","140812","0.0-249.0-2.3","cesarea","","Depresión post parto; cesarea","50","51.6"
"","231.56999999991967","HRPVBpost_09_00","HRPVBpost","html-button-response","291","141045","0.0-249.0-0.4","Lesión de la vagina","0","Lesión de la vagina","",""
"","347.1700000000128","HRPVBpost_09_02","HRPVBpost","html-slider-response","292","141393","0.0-249.0-1.4","vaginal","","Lesión de la vagina; vaginal","50","51.8"
"","368.0400000002992","HRPVBpost_09_01","HRPVBpost","html-slider-response","293","141762","0.0-249.0-2.4","cesarea","","Lesión de la vagina; cesarea","50","54.3"
"","234.00000000037835","HRPVBpost_06_00","HRPVBpost","html-button-response","294","141997","0.0-249.0-0.5","Paro cardíaco","0","Paro cardíaco","",""
"","407.4150000005611","HRPVBpost_06_01","HRPVBpost","html-slider-response","295","142406","0.0-249.0-1.5","cesarea","","Paro cardíaco; cesarea","50","52.8"
"","364.92499999984284","HRPVBpost_06_02","HRPVBpost","html-slider-response","296","142772","0.0-249.0-2.5","vaginal","","Paro cardíaco; vaginal","50","45.9"
"","233.5300000004063","HRPVBpost_08_00","HRPVBpost","html-button-response","297","143007","0.0-249.0-0.6","Infección de la herida","0","Infección de la herida","",""
"","368.8649999994377","HRPVBpost_08_01","HRPVBpost","html-slider-response","298","143377","0.0-249.0-1.6","cesarea","","Infección de la herida; cesarea","50","54.6"
"","361.38500000018394","HRPVBpost_08_02","HRPVBpost","html-slider-response","299","143739","0.0-249.0-2.6","vaginal","","Infección de la herida; vaginal","50","51.4"
