"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"","491.1000000014901","HRPVB_08_02","HRPVB","html-slider-response","727","578940","0.0-768.0-2.2","vaginal","","Infección de la herida; vaginal","50","46.8"
"","343","HRPVB_10_00","HRPVB","html-button-response","728","579285","0.0-768.0-0.3","Hospitalización de la madre en cuidados intensivos","0","Hospitalización de la madre en cuidados intensivos","",""
"","658.7000000029802","HRPVB_10_02","HRPVB","html-slider-response","729","579946","0.0-768.0-1.3","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","47.7"
"","569.3000000007451","HRPVB_10_01","HRPVB","html-slider-response","730","580519","0.0-768.0-2.3","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","50.3"
"","354.69999999925494","HRPVB_11_00","HRPVB","html-button-response","731","580875","0.0-768.0-0.4","Depresión post parto","0","Depresión post parto","",""
"","629.0999999977648","HRPVB_11_01","HRPVB","html-slider-response","732","581507","0.0-768.0-1.4","cesarea","","Depresión post parto; cesarea","50","49.3"
"","741.1999999992549","HRPVB_11_02","HRPVB","html-slider-response","733","582250","0.0-768.0-2.4","vaginal","","Depresión post parto; vaginal","50","49.9"
"","368.30000000074506","HRPVB_05_00","HRPVB","html-button-response","734","582620","0.0-768.0-0.5","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","666.3000000007451","HRPVB_05_02","HRPVB","html-slider-response","735","583291","0.0-768.0-1.5","vaginal","","Complicaciones de la anestesia; vaginal","50","51.9"
"","631.3000000007451","HRPVB_05_01","HRPVB","html-slider-response","736","583927","0.0-768.0-2.5","cesarea","","Complicaciones de la anestesia; cesarea","50","45.7"
"","353.19999999925494","HRPVB_07_00","HRPVB","html-button-response","737","584282","0.0-768.0-0.6","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","561.3000000007451","HRPVB_07_02","HRPVB","html-slider-response","738","584846","0.0-768.0-1.6","vaginal","","Histerectomía (extracción del útero); vaginal","50","51.9"
"","743.5","HRPVB_07_01","HRPVB","html-slider-response","739","585594","0.0-768.0-2.6","cesarea","","Histerectomía (extracción del útero); cesarea","50","54.8"
