"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","condition_within","slider_start","response"
"","539","HRPVB_10_01","HRPVB","html-slider-response","718","572627","0.0-768.0-1.0","cesarea","","Hospitalización de la madre en cuidados intensivos; cesarea","50","52.9"
"","663.5","HRPVB_10_02","HRPVB","html-slider-response","719","573293","0.0-768.0-2.0","vaginal","","Hospitalización de la madre en cuidados intensivos; vaginal","50","50.3"
"","430.9000000022352","HRPVB_08_00","HRPVB","html-button-response","720","573726","0.0-768.0-0.1","Infección de la herida","0","Infección de la herida","",""
"","505.5","HRPVB_08_01","HRPVB","html-slider-response","721","574234","0.0-768.0-1.1","cesarea","","Infección de la herida; cesarea","50","48.2"
"","623.5","HRPVB_08_02","HRPVB","html-slider-response","722","574860","0.0-768.0-2.1","vaginal","","Infección de la herida; vaginal","50","45.8"
"","460.80000000074506","HRPVB_09_00","HRPVB","html-button-response","723","575322","0.0-768.0-0.2","Lesión de la vagina","0","Lesión de la vagina","",""
"","572.1000000014901","HRPVB_09_01","HRPVB","html-slider-response","724","575897","0.0-768.0-1.2","cesarea","","Lesión de la vagina; cesarea","50","46.8"
"","504.5","HRPVB_09_02","HRPVB","html-slider-response","725","576407","0.0-768.0-2.2","vaginal","","Lesión de la vagina; vaginal","50","54.2"
"","512.8999999985099","HRPVB_05_00","HRPVB","html-button-response","726","576922","0.0-768.0-0.3","Complicaciones de la anestesia","0","Complicaciones de la anestesia","",""
"","581.5999999977648","HRPVB_05_01","HRPVB","html-slider-response","727","577506","0.0-768.0-1.3","cesarea","","Complicaciones de la anestesia; cesarea","50","50.3"
"","609.3999999985099","HRPVB_05_02","HRPVB","html-slider-response","728","578118","0.0-768.0-2.3","vaginal","","Complicaciones de la anestesia; vaginal","50","48.1"
"","459.6000000014901","HRPVB_07_00","HRPVB","html-button-response","729","578579","0.0-768.0-0.4","Histerectomía (extracción del útero)","0","Histerectomía (extracción del útero)","",""
"","640.1000000014901","HRPVB_07_01","HRPVB","html-slider-response","730","579223","0.0-768.0-1.4","cesarea","","Histerectomía (extracción del útero); cesarea","50","49.9"
"","492.1000000014901","HRPVB_07_02","HRPVB","html-slider-response","731","579717","0.0-768.0-2.4","vaginal","","Histerectomía (extracción del útero); vaginal","50","49.8"
"","349.6000000014901","HRPVB_11_00","HRPVB","html-button-response","732","580068","0.0-768.0-0.5","Depresión post parto","0","Depresión post parto","",""
"","676.3000000007451","HRPVB_11_02","HRPVB","html-slider-response","733","580747","0.0-768.0-1.5","vaginal","","Depresión post parto; vaginal","50","45.7"
"","544.6000000014901","HRPVB_11_01","HRPVB","html-slider-response","734","581297","0.0-768.0-2.5","cesarea","","Depresión post parto; cesarea","50","48.2"
"","358.1000000014901","HRPVB_06_00","HRPVB","html-button-response","735","581657","0.0-768.0-0.6","Paro cardíaco","0","Paro cardíaco","",""
"","650.3000000007451","HRPVB_06_01","HRPVB","html-slider-response","736","582310","0.0-768.0-1.6","cesarea","","Paro cardíaco; cesarea","50","54.8"
"","674.8000000007451","HRPVB_06_02","HRPVB","html-slider-response","737","582987","0.0-768.0-2.6","vaginal","","Paro cardíaco; vaginal","50","49.6"
