"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","slider_start","response"
"","622.4000000022352","PWb_16","PWb","html-slider-response","642","763075","0.0-606.0","<div class='justified'>16.- En general, siento que soy responsable de la situación en la que vivo.</div></br>","50","1"
"","548.8999999985099","PWb_17","PWb","html-slider-response","643","763626","0.0-607.0","<div class='justified'>17.- Me siento bien cuando pienso en lo que he hecho en el pasado y lo que espero hacer en el futuro.</div></br>","50","1"
"","693.1999999992549","PWb_18","PWb","html-slider-response","644","764321","0.0-608.0","<div class='justified'>18.- Mis objetivos en la vida han sido más una fuente de satisfacción que de frustración para mí.</div></br>","50","1"
"","643.6999999992549","PWb_19","PWb","html-slider-response","645","764966","0.0-609.0","<div class='justified'>19.- Me gusta la mayor parte de los aspectos de mi personalidad.</div></br>","50","1"
"","554.2000000029802","PWb_20","PWb","html-slider-response","646","765522","0.0-610.0","<div class='justified'>20.- Me parece que la mayoría de las personas tienen más amigos que yo.</div></br>","50","1"
"","819.5999999977648","PWb_21","PWb","html-slider-response","647","766345","0.0-611.0","<div class='justified'>21.- Tengo confianza en mis opiniones incluso si son contrarias al consenso general.</div></br>","50","1"
"","839.6999999992549","PWb_22","PWb","html-slider-response","648","767189","0.0-612.0","<div class='justified'>22.- Las demandas de la vida diaria a menudo me deprimen.</div></br>","50","1"
"","638","PWb_23","PWb","html-slider-response","649","767831","0.0-613.0","<div class='justified'>23.- Tengo clara la dirección y el objetivo de mi vida.</div></br>","50","1"
"","822.3000000007451","PWb_24","PWb","html-slider-response","650","768655","0.0-614.0","<div class='justified'>24.- En general, con el tiempo siento que sigo aprendiendo más sobre mí mismo/a.</div></br>","50","1"
"","778.6000000014901","PWb_25","PWb","html-slider-response","651","769436","0.0-615.0","<div class='justified'>25.- En muchos aspectos, me siento decepcionado/a de mis logros en la vida.</div></br>","50","1"
"","682.5","PWb_26","PWb","html-slider-response","652","770124","0.0-616.0","<div class='justified'>26.- No he experimentado muchas relaciones cercanas y de confianza.</div></br>","50","1"
"","793.5","PWb_27","PWb","html-slider-response","653","770920","0.0-617.0","<div class='justified'>27.- Es difícil para mí expresar mis propias opiniones en asuntos polémicos.</div></br>","50","1"
"","633.3000000007451","PWb_28","PWb","html-slider-response","654","771557","0.0-618.0","<div class='justified'>28.- Soy bastante bueno/a manejando muchas de mis responsabilidades en la vida diaria.</div></br>","50","1"
"","688.2000000029802","PWb_29","PWb","html-slider-response","655","772248","0.0-619.0","<div class='justified'>29.- No tengo claro qué es lo que intento conseguir en la vida.</div></br>","50","1"
"","770.3000000007451","PWb_30","PWb","html-slider-response","656","773022","0.0-620.0","<div class='justified'>30.- Hace mucho tiempo que dejé de intentar hacer grandes mejoras o cambios en mi vida.</div></br>","50","1"
"","657.5","PWb_31","PWb","html-slider-response","657","773682","0.0-621.0","<div class='justified'>31.- En su mayor parte, me siento orgulloso/a de quien soy y la vida que llevo.</div></br>","50","1"
"","641.5","PWb_32","PWb","html-slider-response","658","774326","0.0-622.0","<div class='justified'>32.- Sé que puedo confiar en mis amigos, y ellos saben que pueden confiar en mí.</div></br>","50","1"
"","715","PWb_33","PWb","html-slider-response","659","775044","0.0-623.0","<div class='justified'>33.- A menudo cambio mis decisiones si mis amigos o mi familia están en desacuerdo.</div></br>","50","1"
"","611.9000000022352","PWb_34","PWb","html-slider-response","660","775659","0.0-624.0","<div class='justified'>34.- No quiero intentar nuevas formas de hacer las cosas; mi vida está bien como está.</div></br>","50","1"
"","1282.7000000029802","PWb_35","PWb","html-slider-response","661","776944","0.0-625.0","<div class='justified'>35.- Pienso que es importante tener nuevas experiencias que desafíen lo que uno piensa sobre si mismo/a y sobre el mundo.</div></br>","50","1"
"","682.1999999992549","PWb_36","PWb","html-slider-response","662","777630","0.0-626.0","<div class='justified'>36.- Cuando pienso en ello, realmente con los años no he mejorado mucho como persona.</div></br>","50","1"
"","720.5","PWb_37","PWb","html-slider-response","663","778354","0.0-627.0","<div class='justified'>37.- Tengo la sensación de que con el tiempo me he desarrollado mucho como persona.</div></br>","50","1"
"","801.3999999985099","PWb_38","PWb","html-slider-response","664","779158","0.0-628.0","<div class='justified'>38.- Para mí, la vida ha sido un proceso continuo de estudio, cambio y crecimiento.</div></br>","50","1"
"","532","PWb_39","PWb","html-slider-response","665","779693","0.0-629.0","<div class='justified'>39.- Si me sintiera infeliz con mi situación de vida daría los pasos más eficaces para cambiarla</div></br>","50","1"
